순위,종목코드,종목명,현재가,추천등급,와인스타인지점,미너비니지점,미너비니베이스,변동성축소비율,거래량축소비율,최근거래량증가(배),150일선이격도,RS상대강도(백분위),종합점수,score_rs,score_vcp,score_vol,score_pivot,Base_Raw
22,AMAT,Applied Materials,$562.80,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),3,0.24,0.58,1.15,138.1%,96.7,89,29,30,25,5,3
23,DDOG,Datadog,$244.39,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.47,0.7,0.63,148.2%,95.6,89,29,30,25,5,2
24,CRWD,CrowdStrike,$183.42,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),3,0.64,0.69,0.73,139.5%,95.4,89,29,30,25,5,3
25,NTAP,NetApp,$164.64,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.21,0.47,1.02,136.9%,91.9,88,28,30,25,5,2
26,NUE,Nucor,$241.15,강력매수,Stage 2B (추세 확장 국면),1차 타점 (VCP 수렴 완료),2,0.28,0.69,1.67,120.5%,82.1,85,25,30,25,5,2
27,MPC,Marathon Petroleum,$312.27,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.3,0.99,0.89,138.0%,96.0,84,29,30,10,15,3
28,VLO,Valero Energy,$305.26,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.31,0.88,0.94,134.0%,95.8,84,29,30,10,15,3
29,DVA,DaVita,$234.27,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.15,0.84,0.49,143.2%,94.6,83,28,30,10,15,1
30,STT,State Street Corporation,$184.21,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.17,0.81,0.83,128.4%,92.5,83,28,30,10,15,1
31,BNY,BNY Mellon,$160.11,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.46,0.91,0.83,123.6%,92.3,83,28,30,10,15,1
32,CVS,CVS Health,$106.89,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.27,1.03,0.61,126.8%,92.1,83,28,30,10,15,2
33,PSX,Phillips 66,$206.98,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.4,1.08,1.47,126.2%,91.7,83,28,30,10,15,2
34,WELL,Welltower,$247.05,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.12,0.71,1.4,119.8%,91.2,82,27,30,10,15,2
35,CHRW,C.H. Robinson,$205.51,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.3,0.87,1.07,115.1%,90.8,82,27,30,10,15,2
36,ADM,Archer Daniels Midland,$86.35,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.26,0.95,0.7,120.8%,90.4,82,27,30,10,15,1
37,IBKR,Interactive Brokers,$91.76,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.37,1.04,0.75,117.5%,89.8,82,27,30,10,15,3
38,TRV,Travelers Companies (The),$376.37,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.18,1.18,0.96,124.8%,89.6,82,27,30,10,15,1
39,IVZ,Invesco,$29.80,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.39,0.86,0.62,112.7%,89.4,82,27,30,10,15,2
40,JBHT,J.B. Hunt,$289.37,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.22,0.99,1.01,121.9%,87.9,81,26,30,10,15,2
41,TRGP,Targa Resources,$285.58,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.36,0.84,1.13,120.8%,87.3,81,26,30,10,15,1
42,GE,GE Aerospace,$349.00,강력매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.2,0.82,0.91,110.0%,87.1,81,26,30,10,15,2
43,GS,Goldman Sachs,"$1,074.72",강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.52,0.76,1.2,114.3%,86.9,81,26,30,10,15,2
44,JNJ,Johnson & Johnson,$259.27,강력매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.31,0.97,0.89,111.6%,86.3,81,26,30,10,15,1
45,DELL,Dell Technologies,$439.34,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.82,0.59,0.71,193.4%,98.7,80,30,10,25,15,2
46,VTRS,Viatris,$17.28,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.62,1.06,0.54,117.9%,84.8,80,25,30,10,15,2
47,UNP,Union Pacific Corporation,$304.33,강력매수,Stage 2B (추세 확장 국면),2차 타점 (피벗 거래량 돌파),2,0.65,1.5,2.2,119.4%,84.2,80,25,30,10,15,2
48,MNST,Monster Beverage,$93.56,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.44,0.72,0.8,113.1%,83.8,80,25,30,10,15,2
49,HST,Host Hotels & Resorts,$23.96,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.47,0.89,1.28,119.4%,83.7,80,25,30,10,15,1
50,MS,Morgan Stanley,$215.18,강력매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.42,0.83,1.35,114.5%,82.7,80,25,30,10,15,2
51,CAH,Cardinal Health,$225.98,강력매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.19,0.83,0.73,106.4%,82.3,80,25,30,10,15,2
52,PM,Philip Morris International,$191.12,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.57,1.35,0.83,111.2%,81.0,79,24,30,10,15,2
53,BEN,Franklin Resources,$32.29,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.15,0.89,1.43,116.5%,80.8,79,24,30,10,15,2
54,WST,West Pharmaceutical Services,$355.48,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.17,1.43,2.09,124.4%,80.4,79,24,30,10,15,2
55,CFG,Citizens Financial Group,$71.80,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.12,0.89,1.44,113.6%,80.2,79,24,30,10,15,2
56,MRK,Merck & Co.,$130.48,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.42,0.71,1.09,113.1%,78.8,79,24,30,10,15,1
57,ETR,Entergy,$115.80,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.6,0.84,1.08,109.3%,78.5,79,24,30,10,15,1
58,BAC,Bank of America,$61.28,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.16,0.99,0.57,115.3%,78.1,78,23,30,10,15,2
59,CNC,Centene Corporation,$63.74,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.51,0.84,1.05,130.6%,77.7,78,23,30,10,15,1
60,EOG,EOG Resources,$145.49,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.65,0.76,1.11,115.1%,77.3,78,23,30,10,15,1
61,CRL,Charles River Laboratories,$229.29,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.21,0.98,1.88,122.0%,77.1,78,23,30,10,15,3
62,AMGN,Amgen,$371.50,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.23,0.91,1.89,107.0%,76.0,78,23,30,10,15,1
63,CVX,Chevron Corporation,$194.42,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.35,0.79,1.33,108.2%,75.0,77,22,30,10,15,1
64,MET,MetLife,$92.54,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.19,0.99,1.2,117.1%,74.6,77,22,30,10,15,1
65,EIX,Edison International,$79.64,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.67,1.16,1.24,116.7%,74.2,77,22,30,10,15,1
66,AIZ,Assurant,$273.80,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.14,0.72,0.81,114.3%,74.0,77,22,30,10,15,2
67,MO,Altria,$72.08,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.7,0.84,1.02,109.7%,73.8,77,22,30,10,15,2
68,USB,U.S. Bancorp,$63.33,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.18,0.95,0.79,114.2%,73.5,77,22,30,10,15,2
69,EVRG,Evergy,$86.65,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.37,0.99,1.19,108.1%,73.3,77,22,30,10,15,1
70,GWW,W. W. Grainger,"$1,367.46",매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.38,0.9,1.06,116.6%,71.9,77,22,30,10,15,1
71,CB,Chubb Limited,$353.25,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.3,1.65,0.57,108.9%,71.5,76,21,30,10,15,1
72,FRT,Federal Realty Investment Trust,$124.83,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.24,0.85,1.3,113.9%,70.8,76,21,30,10,15,1
73,PNC,PNC Financial Services,$249.26,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.11,0.77,0.96,113.0%,70.6,76,21,30,10,15,2
74,PANW,Palo Alto Networks,$325.63,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.41,0.77,0.94,152.8%,95.2,74,29,30,10,5,3
75,FTNT,Fortinet,$151.54,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.49,0.79,1.0,146.3%,94.4,73,28,30,10,5,1
76,APA,APA Corporation,$36.42,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),3,0.37,0.89,1.94,110.8%,89.0,72,27,30,10,5,3
77,APH,Amphenol,$157.43,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),2,0.39,0.73,1.04,109.9%,88.3,71,26,30,10,5,2
78,CF,CF Industries,$126.71,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.53,0.76,0.89,117.2%,88.1,71,26,30,10,5,2
79,GL,Globe Life,$171.08,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),1,0.57,1.63,2.1,113.1%,79.8,69,24,30,10,5,1
80,XOM,ExxonMobil,$156.89,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.69,0.85,1.15,108.7%,79.2,69,24,30,10,5,1
81,OXY,Occidental Petroleum,$57.60,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.37,0.82,1.19,110.1%,75.4,68,23,30,10,5,1
82,COP,ConocoPhillips,$120.20,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.42,0.76,1.5,107.4%,71.3,66,21,30,10,5,1
83,AMD,Advanced Micro Devices,$539.69,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),3,0.95,0.91,1.1,164.3%,98.1,64,29,10,10,15,3
84,CSX,CSX Corporation,$52.81,매수,Stage 2B (추세 확장 국면),2차 타점 (피벗 거래량 돌파),1,1.1,1.5,1.7,124.4%,88.7,62,27,10,10,15,1
85,DGX,Quest Diagnostics,$227.90,매수,Stage 2B (추세 확장 국면),2차 타점 (피벗 거래량 돌파),1,1.17,2.18,2.05,117.3%,85.0,61,26,10,10,15,1
86,WAB,Wabtec,$297.99,매수,Stage 2B (추세 확장 국면),2차 타점 (피벗 거래량 돌파),1,2.9,2.16,0.54,118.5%,84.4,60,25,10,10,15,1
87,URI,United Rentals,"$1,139.71",매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,1.25,1.65,1.74,125.6%,83.5,60,25,10,10,15,2
88,NTRS,Northern Trust,$177.95,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.72,1.55,0.52,114.5%,83.1,60,25,10,10,15,2
89,EXPD,Expeditors International,$176.18,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),2,0.79,0.86,0.72,113.8%,81.9,60,25,10,10,15,2
90,NSC,Norfolk Southern,$348.55,매수,Stage 2B (추세 확장 국면),2차 타점 (피벗 거래량 돌파),2,1.03,1.34,2.82,114.8%,79.6,59,24,10,10,15,2
91,PFG,Principal Financial Group,$107.32,매수,Stage 2A (돌파 초입 우량),조건 미달 (수렴 진행중),1,0.78,1.32,1.39,111.0%,71.7,57,22,10,10,15,1
92,MU,Micron Technology,$990.21,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.72,0.77,1.27,167.8%,99.8,55,30,10,10,5,4
93,STX,Seagate Technology,$913.36,매수,Stage 2B (추세 확장 국면),조건 미달 (수렴 진행중),4,0.76,1.15,0.87,156.9%,99.2,55,30,10,10,5,4
